OTUID,1000-513PS0984,1001-113PSO360,1002-533PS0955,1003-205COY395,1004-201RDW790,1005-205COY360,1007-204COY425,1008-552R5NPDC,1009-509R5NP3F,1010-552R5NPDC,1011-537R5NPFA,1012-630BUCB01,1013-630BUCB02,1014-630PS0005,1015-719NP7TWP,1016-111CBCANF,1017-518SCEBAM,1018-103WER029,1019-105PS0540,1020-526ESCAMC,1021-309SARANF,1023-522MFSCRB,1024-309SLCAAS,1025-106WE1066,1026-802SMC580,1027-526PNCAMF,1028-105CLCATC,1029-518RCNAPC,1030-305LGCACR,1031-207SUI290,1032-403WE1027,1033-512ZZMAEC,1034-628MRW138,1035-536SFT127,1036-201COY360,1038-404S03048,1038-404S03048-1,1039-404S02920-1,1039-404S02920-2,1039-404S02920-3,1040-404S05992-1,1041-404BA1128,1041-404BA1128-1,1042-404BA1144,1042-404BA1144-1,1043-403WE0540-1,1043-403WE0540-2,1086-SMC00027,1100-907NP9CMC-1,1101-911CCH80X-1,1119-LAR08641-07-09-19-1,1120-LAR01808-07-09-19-1,1122-LAR0232-07-15-19-1,1128-LAR08645-07-15-19-1,1131-LAR08647-07-16-19-1,1134-634BMCH89,1135-635PRS001,1136-634TRCASC,1137-630PS0005,1140-524PS1114,1142-514PS0275,1143-636PS0278,1149-517PSC038,1156-LAR04204,1173-SGUR0280,1177-SGLR01260,1180-SGUR01248,1183-SGUR03452,232-404M04599,233-408M03020,234-SMC00836,235-408M03027,236-403M01522,238-SMC00271,239-402M00043,240-SMC00036,241-408BA0660,242-403M03036,243-403M01528,244-403M01500,245-402M00029,246-402M00015,260-SGUR0036,261-SGLR01278,262-SGMR10600,263-405CE0280,267-SMC01544,268-412PS0020,313-801PFB019,316-801RB8312,319-801M15441,324-801SAR151,327-801WE1008-R1,328-801WE1008-R2,332-801SAR494,334-801RB8356,339-801SAROCR,342-801M15389,343-801M15406,416-402M00042,417-408M03052,418-408BA0660,419-SMC00027,420-402M00030,421-403M01539,422-408M03038,423-408M03047,424-402M00046,425-SMC00271,426-SMC00036,427-404M04517,430-405PS0011,431-SMC00254,432-SMC00206,433-801M12665,434-901M14138,435-SMC00105,436-SMC00873,437-CC-CR,438-801M12652,439-REF-FC,467-905PS0026,469-911M24945,472-906M21738,476-904WE1125,480-907M23362,482-909WE0662,486-910M24924,487-905M21756,490-906M21758,493-911M24934,605-403WE0683,606-403WE0535,607-403WE0534,608-403WE0905,609-404BA1144,610-404S03048,611-404S05992,612-404S16516,613-404BA1128,614-404S08040,615-403WE0682,616-403WE0560,633-204AMO140,635-204ALP075,636-204AMO180,641-202PIL550-1,642-202SGR150,645-202SGR125-1,646-202SGR022-1,647-202PIL200-1,648-202SER110-1,649-202SGR040-1,654-202PES150-1,702-403M01626,704-403M01565,705-403M01565,722-LAR00440-0-2-um,724-LAR0232-0-2-um,726-LAR08640-0-2-um,728-LAR08642-0-2-um,732-LAR0552-unfiltered,734-901NP9TNC-1,734-901NP9TNC-eDNA,734-901NP9TNC-MB,735-903CVPCT-1,735-903CVPCT-eDNA,735-903CVPCT-LB,735-903CVPCT-MB,736-907NP9CMC-eDNA,736-907NP9CMC-MB,737-911CCH80X-eDNA,737-911CCH80X-LB,737-911CCH80X-MB,738-911NP9LPC-1,738-911NP9LPC-eDNA,738-911NP9LPC-MB,739-903ACPCT1-1,739-903ACPCT1-eDNA,739-903ACPCT1-LB,739-903ACPCT1-MB,740-903ACPCT2-1,740-903ACPCT2-eDNA,740-903ACPCT2-MB,741-903NP9UAC,741-903NP9UAC-1,741-903NP9UAC-MB,742-907SDCHC3-1,742-907SDCHC3-2,742-907SDCHC3-eDNA,744-907SDBOC2-1,744-907SDBOC2-eDNA,744-907SDBOC2-LB,745-907TCB-1,747-LB-RA,748-LB-RA,754-LC-R5,756-LC-R4,763-POM-RD,767-POM-RC,770-WN-RD1,773-SJC-C1-Alt,779-SA-RB,782-WN-RD,785-105PS0540,787-312MZCDBC,788-403WE1027,789-405BRCASG,791-526ESCAMC,796-309SLCAAS,798-111GCABPC,800-636SAG001,801-201PNG050,802-305UVCASC,804-526PS0072,805-402SNPMCR,806-801S01671,808-111BVCMFE,811-525NC0647,812-536WS0743,813-534WS0748,814-534WS1004,862-911NP9HTC,865-911NP9EPC,869-902NP9CWC,873-903ACPCT1,877-907SDBOC2,881-901BELOLV,885-905SDGCC1x,889-901SMCWHC,893-910DFWHBC,897-911R9LMC1,901-911R9LMC1-DUP,905-911PVCAEC,909-903R9PPCD,940-204AMO140,993-603FCA145,994-509FCA054,995-518FCA075,996-628PS2127,997-518PS0222,998-113PS0356,999-113PS0356,EB-2-14-21,EB-7-26-21,EB-8-2-2021,EB-9-1-20,EB-9-9-21,ntc,zymodna,zymodna-logphase,ConsensusLineage
52376e50ae5edaeb87b86ceb34bab064,0,0,0,0,703,0,12,54,0,192,0,0,0,0,0,0,7551,377,31,0,0,0,0,721,0,127,92,1050,0,0,240,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,21,0,0,0,0,0,0,0,0,0,0,131,0,396,0,0,376,2921,825,0,0,0,0,60,0,0,0,0,0,0,0,50,0,0,0,0,183,0,0,0,63,0,1195,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,1814,288,0,0,0,433,0,0,0,0,0,165,0,462,141,0,314,0,0,0,0,0,0,0,0,0,18247,0,0,0,0,459,844,133,0,857,478,351,315,179,80,111,0,0,0,0,1189,0,0,0,944,996,3944,2065,56,106,59,0,0,4613,4479,1748,63,55,0,0,0,0,11,24,17,124,1468,1222,935,0,0,0,820,0,0,0,0,0,0,0,0,0,0,37,0,200,0,0,0,0,25,2749,530,0,0,2175,76,151,0,0,0,3773,0,0,105,71,1513,0,0,0,0,0,0,1558,0,0,0,168,272,141,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Achnanthales; Achnanthidiaceae; Planothidium; Planothidium lanceolatum group1
2a4b9be45ff979268ed523ce47a0de41,0,0,0,0,0,0,0,10,0,37,0,0,2297,2816,0,0,0,0,7426,1402,0,0,0,0,14743,23278,0,2057,0,0,0,0,0,154,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19705,112,2113,1766,0,0,180,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2153,0,36,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Coscinodiscophyceae; Melosirales; Melosiraceae; Melosira; Melosira sp.
e4049299ffd32a71fda329c6494c4051,0,0,85,2866,0,5847,946,1384,20,1224,244,0,0,0,0,0,0,40,0,0,603,1637,128,93,0,0,0,0,1997,149,17,0,0,0,688,31,0,0,0,0,93,43,51,284,244,0,0,0,0,50,0,0,41,364,67,0,0,0,0,0,0,0,0,13574,0,0,2570,1503,2378,0,158,164,43,8687,926,14,26,0,0,0,10,390,5593,19,0,9,382,0,0,4,0,0,61,0,20,0,0,0,0,21,0,31,0,28,2328,0,0,102,797,34,12,19,267,113,146,22,848,28,0,87,0,27,0,69,57,184,59,7,16,3563,0,487,58,113,121,344,16,23,41,738,0,0,25,99,40,156,251,255,1465,450,127,139,106,37,510,0,0,0,10,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,1085,44,348,0,0,0,0,0,0,0,0,13,25,840,476,125,0,0,0,1992,51,30,0,0,37,73,0,6,0,0,0,47,0,303,0,92,0,0,0,197,0,0,66,0,0,0,0,0,5,0,0,0,45,0,0,0,0,0,0,40,366,124,0,0,0,45,50,14,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Thalassiophysales; Catenulaceae; Amphora; Amphora pediculus
f64048bbaa201e1268df76bc754a030f,0,6,0,0,6477,0,0,0,12916,0,0,0,0,0,0,0,3,0,0,0,2935,0,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,16,0,0,0,0,0,0,511,0,0,314,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1152,3,3096,46,0,0,0,0,0,0,0,0,0,1106,1537,683,5760,4725,0,3480,19,94,88,0,0,6,0,0,948,2523,2292,2369,854,1934,651,415,106,549,0,0,0,908,70,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1758,182,21,131,0,54,25,0,79,216,72,35,0,0,0,0,0,1850,30,18,0,0,0,0,0,0,0,0,Unassigned
5d3e9777cde4c99905423a526f13e2b2,281,116,104,47,11649,0,236,415,137,1735,27,0,0,0,0,0,772,137,152,30,0,0,110,38,0,48,0,108,457,471,154,246,19,0,28,0,41,0,9,0,49,79,56,228,229,0,0,0,106,37,47,440,445,0,63,0,0,188,0,2131,0,71,0,54,0,0,305,0,220,0,521,168,0,82,0,48,66,42,0,0,58,34,0,0,49,7,94,0,40,53,0,386,0,0,93,14,28,0,0,0,0,0,14,16,360,0,0,0,293,111,0,0,67,132,432,381,2512,362,74,0,427,109,0,36,0,72,48,0,112,311,67,883,0,12,77,173,42,0,33,37,0,0,64,165,160,49,383,1161,385,108,596,588,2498,333,498,431,212,0,289,0,0,566,12,0,0,0,0,0,0,337,100,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,3548,2393,1191,28,15,5649,890,140,0,0,0,0,137,0,0,0,0,0,0,0,0,17,0,76,0,1193,955,0,10,157,0,0,0,0,0,6157,50,0,59,50,459,41,17,140,0,0,19,624,132,50,0,188,195,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Achnanthales; Achnanthidiaceae; Planothidium; Planothidium victori
f2a6d5fcb9e7181a39cb5e92464f158c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,517,0,0,0,0,6904,14063,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,41,0,0,0,0,10,0,0,26,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,309,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,618,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,33,0,0,0,0,0,0,0,0,1618,0,4990,1744,0,0,293,385,0,522,1943,175,292,657,3761,459,0,0,0,106,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,885,62,46,0,0,1240,298,1054,1209,10056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Rhopalodiales; Rhopalodiaceae; Epithemia; Epithemia turgida
ec199cd67740afec0c82a1ed25a8b7c2,0,0,0,19,0,0,18,0,0,0,262,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,11,0,0,0,0,0,1969,249,195,36,39,0,26,0,0,0,0,0,0,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,0,0,430,0,5311,0,0,0,0,941,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,75,0,11,0,37,0,151,0,0,0,10343,6099,299,0,0,0,0,0,0,0,1249,1324,15,0,0,0,7932,0,21,15,200,0,34,23,71,120,255,0,0,0,126,745,0,0,59,538,0,0,20,63,0,117,1084,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1802,1269,1692,0,0,8217,77,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Achnanthales; Cocconeidaceae; Cocconeis; Cocconeis placentula
094639ae5c6e21eacbdce34e3ba8aa27,53,0,0,0,94,0,0,47,12,109,0,0,0,0,35,0,687,0,0,0,0,0,0,0,0,0,0,0,471,28,217,0,0,0,0,85,92,74,54,49,226,587,702,27,20,110,0,0,79,0,0,45,0,9,36,0,0,92,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,84,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,56,242,23,0,101,250,0,803,0,0,455,33,2159,1092,369,55,0,1702,116,362,80,41,223,234,14,1252,0,139,107,0,0,48,40,877,66,18,406,0,2139,0,0,48,0,0,256,90,89,60,307,147,321,223,0,0,14513,0,0,0,231,17,24,69,1793,2464,0,3422,59,0,0,0,0,0,0,0,0,0,0,146,19,53,0,0,0,0,378,367,525,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,858,72,0,87,147,0,0,15,179,201,2498,491,184,150,712,3157,71,19,333,369,308,34,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Achnanthales; Achnanthidiaceae; Planothidium; Planothidium lanceolatum group1
12979fc7d74f240038448ba823282afb,12,19,0,0,26,0,0,0,0,14,0,0,0,79,0,5,396,0,14,0,0,0,0,0,0,3,0,18,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,34,47,42,0,0,10,0,0,175,8,0,0,19,0,20,0,0,112,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,93,134,0,0,0,248,0,574,853,0,0,0,0,0,0,0,0,0,0,41,0,0,0,134,0,271,0,0,0,0,0,105,0,0,0,123,260,481,0,0,57,759,0,0,13,6979,67,0,0,0,0,0,0,0,0,0,1225,0,0,0,0,1391,430,37,189,1157,145,49,0,0,63,0,0,0,0,0,56,14,134,0,1753,3053,13019,2071,740,919,0,0,15,25,0,64,71,256,0,111,59,161,130,45,0,0,0,0,0,0,6,0,26,0,0,0,0,0,0,0,0,0,0,40,0,0,38,424,233,126,197,1213,421,44,29,103,172,337,8,204,122,267,5009,0,1148,2681,103,118,136,68,101,102,0,31,0,0,5,0,2,16,39,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariaceae; Nitzschia; Nitzschia linearis
ec4d133f0eb7ac8de40a77ab54a23aab,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5746,0,0,0,66,51,0,0,0,0,0,0,2985,3036,0,0,3769,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,66,0,0,0,0,0,0,4125,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,1015,19981,318,11,0,0,0,1832,1026,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,966,0,239,0,0,0,805,793,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Rhopalodiales; Rhopalodiaceae; Epithemia; Epithemia sp.
dac11fd3ef03e2ec835d24cba347d311,0,0,0,11,0,385,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,7,12769,17770,12229,4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,12,19,0,0,0,35,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Mediophyceae; Thalassiosirales; Thalassiosiraceae; Thalassiosira; Thalassiosira pseudonana
0099ea5af20a0e3fe9f6359c19527c70,0,0,0,30,0,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,13688,7,0,0,10808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7622,1166,0,1350,371,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9903,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Coscinodiscophyceae; Paraliales; Radialiplicataceae; Ellerbeckia; Ellerbeckia sp.
4bd2724b768aeb3d5ff5526fa4dd6fce,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,11654,0,0,30,174,393,74,151,114,28,30,24,0,5407,0,150,57,339,158,144,0,0,2,53,0,423,0,0,0,0,0,10,0,0,0,0,32,0,0,0,0,62,0,78,15,0,0,0,0,0,0,0,0,69,16,0,0,0,6,5,0,0,10,0,0,0,0,0,0,0,53,0,0,0,0,57,10,0,7234,0,0,0,0,0,87,0,822,0,7912,0,0,0,0,64,9,0,0,0,0,0,0,0,48,0,39,41,0,9,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,217,120,228,0,0,0,380,1407,536,125,0,0,0,0,278,0,32,0,133,8,0,0,459,91,0,23,57,0,0,0,29,37,0,13,0,196,76,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,2,0,13,0,0,0,0,0,0,0,0,0,9,0,0,123,476,87,564,0,0,771,6,63,283,1283,7,0,261,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,Unassigned
63ab3e6b101e9fae161b718a7cb8aa7f,0,11,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,113,10,0,0,51,792,699,381,182,311,402,325,409,119,148,190,0,227,127,351,0,32,33,166,37,0,0,0,0,0,0,0,0,18,0,27,169,0,571,23,81,21,47,141,959,121,153,54,374,33,168,137,9,187,16,190,115,64,411,127,17,177,0,0,146,151,208,392,9,57,318,170,38,52,20,175,48,62,27,706,1351,566,92,308,285,166,566,1087,325,199,786,722,524,165,114,408,100,276,669,270,37,131,133,11,388,113,305,227,36,431,20,406,669,344,46,0,0,101,26,41,56,145,22,66,55,788,69,256,22,16,0,87,325,506,257,618,462,0,428,478,163,374,0,33,494,125,81,268,138,0,230,44,32,13,30,99,76,380,337,454,95,23,0,45,356,925,154,133,127,172,827,205,111,204,0,75,37,68,0,117,0,0,0,0,0,47,38,0,0,0,0,0,2677,1512,197,329,133,335,96,78,263,705,727,123,16,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Naviculaceae; Navicula; Navicula veneta
e423b07d5318ea49f0d8426e29ccda22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,2723,2716,1479,541,786,622,477,646,345,421,553,0,378,118,127,42,68,0,0,148,0,0,24,0,0,0,0,0,56,0,0,232,0,49,0,0,0,0,6,0,43,48,0,0,0,178,0,77,0,0,54,103,7,0,0,20,0,732,370,0,0,0,0,0,6,0,255,28,0,10,173,100,4,61,335,777,0,0,188,723,142,2268,3022,272,0,1090,208,0,108,118,156,938,304,238,197,9,382,145,0,658,81,317,96,61,1366,0,0,173,279,54,35,583,471,77,244,382,228,300,0,67,141,19,1220,0,0,0,203,0,0,0,0,0,0,12,237,426,232,0,34,104,20,81,849,377,0,900,98,57,31,40,92,88,193,274,138,25,0,110,64,0,0,0,0,0,0,0,0,0,0,24,85,61,111,15,100,0,0,885,392,0,201,404,0,0,17,0,299,44,0,146,1588,121,24,0,0,266,0,31,18,83,104,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Naviculaceae; Navicula; Navicula gregaria
044769445cdb7f604bfb61869f9d3fa6,0,6,0,416,0,4812,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,263,0,0,0,0,6387,0,0,0,0,0,0,0,0,235,230,0,0,0,0,41,0,0,0,0,1158,0,0,0,0,0,0,0,0,463,0,0,150,0,0,0,0,293,359,0,61,0,0,0,0,0,0,729,441,0,0,1623,186,40,0,0,118,0,0,0,0,0,0,0,0,82,0,0,0,9,0,0,0,0,0,0,0,0,0,1548,17,12,0,0,0,0,0,0,0,402,0,58,0,0,0,0,0,13793,84,577,298,112,0,0,45,215,0,0,0,0,31,0,0,0,0,510,136,684,122,0,1375,65,46,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,729,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,92,582,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Thalassiophysales; Catenulaceae; Amphora; Amphora ovalis
550b78e96f0d6888b3f8a13b9431b6ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,18,326,283,10,31,23,476,183,181,419,386,0,0,114,0,0,0,0,23,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,22,59,63,0,55,0,0,945,1206,0,0,0,8842,1249,0,85,0,16,0,0,0,37,0,24,0,0,84,38,0,0,0,72,0,478,11,17,0,536,372,1799,0,783,0,0,530,97,0,422,37,1263,0,503,193,0,0,0,28,0,0,0,0,57,0,10,354,100,230,175,80,254,17,40,0,0,1200,6191,102,0,0,0,0,0,5,0,0,0,0,1304,490,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,184,0,0,0,0,0,0,0,0,0,99,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,22,0,14,0,0,140,0,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Bacillariales; Bacillariaceae; Nitzschia; Nitzschia microcephala
bc545af6aaa6b6c7a8308c6ccca63def,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,109,0,0,0,1338,1318,858,0,6,10528,0,43,0,0,4,618,5,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,142,0,0,0,0,0,0,0,0,0,12,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21881,0,0,0,0,0,0,0,0,0,0,0,Unassigned
f11030b4cbaff6c895464d50f1d23104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,2278,0,0,0,0,597,0,0,0,2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,81,0,0,735,474,5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,180,502,0,0,0,0,0,0,0,295,0,3,0,327,39,126,0,161,22,0,0,17,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,263,346,273,21341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,115,177,17,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota; Bacillariophyta; Bacillariophyceae; Naviculales; Pleurosigmataceae; Pleurosigma; Pleurosigma sp.
